VNUM	LOCALE_NAME
11432	Kýrmýzý Karýnca Takým+2
11433	Kýrmýzý Karýnca Takým+3
11434	Kýrmýzý Karýnca Takým+4
11435	Kýrmýzý Karýnca Takým+5
11436	Kýrmýzý Karýnca Takým+6
11437	Kýrmýzý Karýnca Takým+7
11438	Kýrmýzý Karýnca Takým+8
11439	Kýrmýzý Karýnca Takým+9
11440	Karýnca Aslan Takýmý+0
11441	Karýnca Aslan Takýmý+1
11442	Karýnca Aslan Takýmý+2
11443	Karýnca Aslan Takýmý+3
11444	Karýnca Aslan Takýmý+4
11445	Karýnca Aslan Takýmý+5
11446	Karýnca Aslan Takýmý+6
11447	Karýnca Aslan Takýmý+7
11448	Karýnca Aslan Takýmý+8
11449	Karýnca Aslan Takýmý+9
11450	Ninja Takýmý+0
11451	Ninja Takýmý+1
11452	Ninja Takýmý+2
11453	Ninja Takýmý+3
11454	Ninja Takýmý+4
11455	Ninja Takýmý+5
11456	Ninja Takýmý+6
11457	Ninja Takýmý+7
11458	Ninja Takýmý+8
11459	Ninja Takýmý+9
11460	Genç Ejderha Takýmý +0
11461	Genç Ejderha Takýmý +1
11462	Genç Ejderha Takýmý +2
11463	Genç Ejderha Takýmý +3
11464	Genç Ejderha Takýmý +4
11465	Genç Ejderha Takýmý +5
11466	Genç Ejderha Takýmý +6
11467	Genç Ejderha Takýmý +7
11468	Genç Ejderha Takýmý +8
11469	Genç Ejderha Takýmý +9
11470	Öldürücü Rüzgar Takýmý+0
11471	Öldürücü Rüzgar Takýmý+1
11472	Öldürücü Rüzgar Takýmý+2
11473	Öldürücü Rüzgar Takýmý+3
11474	Öldürücü Rüzgar Takýmý+4
11475	Öldürücü Rüzgar Takýmý+5
11476	Öldürücü Rüzgar Takýmý+6
11477	Öldürücü Rüzgar Takýmý+7
11478	Öldürücü Rüzgar Takýmý+8
11479	Öldürücü Rüzgar Takýmý+9
11480	Küpeçiçeði Takým+0
11481	Küpeçiçeði Takým+1
11482	Küpeçiçeði Takým+2
11483	Küpeçiçeði Takým+3
11484	Küpeçiçeði Takým+4
11485	Küpeçiçeði Takým+5
11486	Küpeçiçeði Takým+6
11487	Küpeçiçeði Takým+7
11488	Küpeçiçeði Takým+8
11489	Küpeçiçeði Takým+9
11490	Siyah Rüzgar Takýmý+0
11491	Siyah Rüzgar Takýmý+1
11492	Siyah Rüzgar Takýmý+2
11493	Siyah Rüzgar Takýmý+3
11494	Siyah Rüzgar Takýmý+4
11495	Siyah Rüzgar Takýmý+5
11496	Siyah Rüzgar Takýmý+6
11497	Siyah Rüzgar Takýmý+7
11498	Siyah Rüzgar Takýmý+8
11499	Siyah Rüzgar Takýmý+9
11600	Aðýt Plaka Zýrh+0
11601	Aðýt Plaka Zýrh+1
11602	Aðýt Plaka Zýrh+2
11603	Aðýt Plaka Zýrh+3
11604	Aðýt Plaka Zýrh+4
11605	Aðýt Plaka Zýrh+5
11606	Aðýt Plaka Zýrh+6
11607	Aðýt Plaka Zýrh+7
11608	Aðýt Plaka Zýrh+8
11609	Aðýt Plaka Zýrh+9
11610	Fýrtýna Plaka Zýrh+0
11611	Fýrtýna Plaka Zýrh+1
11612	Fýrtýna Plaka Zýrh+2
11613	Fýrtýna Plaka Zýrh+3
11614	Fýrtýna Plaka Zýrh+4
11615	Fýrtýna Plaka Zýrh+5
11616	Fýrtýna Plaka Zýrh+6
11617	Fýrtýna Plaka Zýrh+7
11618	Fýrtýna Plaka Zýrh+8
11619	Fýrtýna Plaka Zýrh+9
11620	Kötü Þans Zýrhý+0
11621	Kötü Þans Zýrhý+1
11622	Kötü Þans Zýrhý+2
11623	Kötü Þans Zýrhý+3
11624	Kötü Þans Zýrhý+4
11625	Kötü Þans Zýrhý+5
11626	Kötü Þans Zýrhý+6
11627	Kötü Þans Zýrhý+7
11628	Kötü Þans Zýrhý+8
11629	Kötü Þans Zýrhý+9
11630	Hayalet Plaka Zýrh+0
11631	Hayalet Plaka Zýrh+1
11632	Hayalet Plaka Zýrh+2
11633	Hayalet Plaka Zýrh+3
11634	Hayalet Plaka Zýrh+4
11635	Hayalet Plaka Zýrh+5
11636	Hayalet Plaka Zýrh+6
11637	Hayalet Plaka Zýrh+7
11638	Hayalet Plaka Zýrh+8
11639	Hayalet Plaka Zýrh+9
11640	Yin-Yang Zýrh+0
11641	Yin-Yang Zýrh+1
11642	Yin-Yang Zýrh+2
11643	Yin-Yang Zýrh+3
11644	Yin-Yang Zýrh+4
11645	Yin-Yang Zýrh+5
11646	Yin-Yang Zýrh+6
11647	Yin-Yang Zýrh+7
11648	Yin-Yang Zýrh+8
11649	Yin-Yang Zýrh+9
11650	Mistik Plaka Zýrh+0
11651	Mistik Plaka Zýrh+1
11652	Mistik Plaka Zýrh+2
11653	Mistik Plaka Zýrh+3
11654	Mistik Plaka Zýrh+4
11655	Mistik Plaka Zýrh+5
11656	Mistik Plaka Zýrh+6
11657	Mistik Plaka Zýrh+7
11658	Mistik Plaka Zýrh+8
11659	Mistik Plaka Zýrh+9
11660	Belirsiz Plaka Zýrh+0
11661	Belirsiz Plaka Zýrh+1
11662	Belirsiz Plaka Zýrh+2
11663	Belirsiz Plaka Zýrh+3
11664	Belirsiz Plaka Zýrh+4
11665	Belirsiz Plaka Zýrh+5
11666	Belirsiz Plaka Zýrh+6
11667	Belirsiz Plaka Zýrh+7
11668	Belirsiz Plaka Zýrh+8
11669	Belirsiz Plaka Zýrh+9
11670	Hayalet Surat Zýrh+0
11671	Hayalet Surat Zýrh+1
11672	Hayalet Surat Zýrh+2
11673	Hayalet Surat Zýrh+3
11674	Hayalet Surat Zýrh+4
11675	Hayalet Surat Zýrh+5
11676	Hayalet Surat Zýrh+6
11677	Hayalet Surat Zýrh+7
11678	Hayalet Surat Zýrh+8
11679	Hayalet Surat Zýrh+9
11680	Ruh Plaka Zýrh+0
11681	Ruh Plaka Zýrh+1
11682	Ruh Plaka Zýrh+2
11683	Ruh Plaka Zýrh+3
11684	Ruh Plaka Zýrh+4
11685	Ruh Plaka Zýrh+5
11686	Ruh Plaka Zýrh+6
11687	Ruh Plaka Zýrh+7
11688	Ruh Plaka Zýrh+8
11689	Ruh Plaka Zýrh+9
11690	Kara Büyü Zýrh+0
11691	Kara Büyü Zýrh+1
11692	Kara Büyü Zýrh+2
11693	Kara Büyü Zýrh+3
11694	Kara Büyü Zýrh+4
11695	Kara Büyü Zýrh+5
11696	Kara Büyü Zýrh+6
11697	Kara Büyü Zýrh+7
11698	Kara Büyü Zýrh+8
11699	Kara Büyü Zýrh+9
11800	Gök Mavisi Elbise+0
11801	Gök Mavisi Elbise+1
11802	Gök Mavisi Elbise+2
11803	Gök Mavisi Elbise+3
11804	Gök Mavisi Elbise+4
11805	Gök Mavisi Elbise+5
11806	Gök Mavisi Elbise+6
11807	Gök Mavisi Elbise+7
11808	Gök Mavisi Elbise+8
11809	Gök Mavisi Elbise+9
11810	Turkuaz Elbise+0
11811	Turkuaz Elbise+1
11812	Turkuaz Elbise+2
11813	Turkuaz Elbise+3
11814	Turkuaz Elbise+4
11815	Turkuaz Elbise+5
11816	Turkuaz Elbise+6
11817	Turkuaz Elbise+7
11818	Turkuaz Elbise+8
11819	Turkuaz Elbise+9
11820	Pembe Elbise+0
11821	Pembe Elbise+1
11822	Pembe Elbise+2
11823	Pembe Elbise+3
11824	Pembe Elbise+4
11825	Pembe Elbise+5
11826	Pembe Elbise+6
11827	Pembe Elbise+7
11828	Pembe Elbise+8
11829	Pembe Elbise+9
11830	Sevgi Elbisesi+0
11831	Sevgi Elbisesi+1
11832	Sevgi Elbisesi+2
11833	Sevgi Elbisesi+3
11834	Sevgi Elbisesi+4
11835	Sevgi Elbisesi+5
11836	Sevgi Elbisesi+6
11837	Sevgi Elbisesi+7
11838	Sevgi Elbisesi+8
11839	Sevgi Elbisesi+9
11840	Sema Elbisesi+0
11841	Sema Elbisesi+1
11842	Sema Elbisesi+2
11843	Sema Elbisesi+3
11844	Sema Elbisesi+4
11845	Sema Elbisesi+5
11846	Sema Elbisesi+6
11847	Sema Elbisesi+7
11848	Sema Elbisesi+8
11849	Sema Elbisesi+9
11850	Güneþ Elbisesi+0
11851	Güneþ Elbisesi+1
11852	Güneþ Elbisesi+2
11853	Güneþ Elbisesi+3
11854	Güneþ Elbisesi+4
11855	Güneþ Elbisesi+5
11856	Güneþ Elbisesi+6
11857	Güneþ Elbisesi+7
11858	Güneþ Elbisesi+8
11859	Güneþ Elbisesi+9
11860	Manevi Elbise+0
11861	Manevi Elbise+1
11862	Manevi Elbise+2
11863	Manevi Elbise+3
11864	Manevi Elbise+4
11865	Manevi Elbise+5
11866	Manevi Elbise+6
11867	Manevi Elbise+7
11868	Manevi Elbise+8
11869	Manevi Elbise+9
11870	Turuncu Kedi Elbisesi+0
11871	Turuncu Kedi Elbisesi+1
11872	Turuncu Kedi Elbisesi+2
11873	Turuncu Kedi Elbisesi+3
11874	Turuncu Kedi Elbisesi+4
11875	Turuncu Kedi Elbisesi+5
11876	Turuncu Kedi Elbisesi+6
11877	Turuncu Kedi Elbisesi+7
11878	Turuncu Kedi Elbisesi+8
11879	Turuncu Kedi Elbisesi+9
11880	Soylu Kadýn Elbisesi+0
11881	Soylu Kadýn Elbisesi+1
11882	Soylu Kadýn Elbisesi+2
11883	Soylu Kadýn Elbisesi+3
11884	Soylu Kadýn Elbisesi+4
11885	Soylu Kadýn Elbisesi+5
11886	Soylu Kadýn Elbisesi+6
11887	Soylu Kadýn Elbisesi+7
11888	Soylu Kadýn Elbisesi+8
11889	Soylu Kadýn Elbisesi+9
11890	Siyah Elbise+0
11891	Siyah Elbise+1
11892	Siyah Elbise+2
11893	Siyah Elbise+3
11894	Siyah Elbise+4
11895	Siyah Elbise+5
11896	Siyah Elbise+6
11897	Siyah Elbise+7
11898	Siyah Elbise+8
11899	Siyah Elbise+9
11901	Smokin
11902	Smokin
11903	Gelinlik
11904	Gelinlik
11911	Smokin
11912	Smokin
11913	Gelinlik
11914	Gelinlik
11951	Keþiþ Plaka Zýrh
11952	Gök Mavisi Takým
11953	Aðýt Plaka Zýrh
11954	Gök Mavisi Elbise
11971	Hwang-Zýrh
11972	Kýrmýzý Hwang Zýrh
11973	Zin-Hwang-Zýrh
11974	Sang-Hwang-Zýrh
12010	Mavi plaka zýrhý+0
12011	Mavi plaka zýrhý+1
12012	Mavi plaka zýrhý+2
12013	Mavi plaka zýrhý+3
12014	Mavi plaka zýrhý+4
12015	Mavi plaka zýrhý+5
12016	Mavi plaka zýrhý+6
12017	Mavi plaka zýrhý+7
12018	Mavi plaka zýrhý+8
12019	Mavi plaka zýrhý+9
12020	Mavi Ejderha Suiti +0
12021	Mavi Ejderha Suiti +1
12022	Mavi Ejderha Suiti +2
12023	Mavi Ejderha Suiti +3
12024	Mavi Ejderha Suiti +4
12025	Mavi Ejderha Suiti +5
12026	Mavi Ejderha Suiti +6
12027	Mavi Ejderha Suiti +7
12028	Mavi Ejderha Suiti +8
12029	Mavi Ejderha Suiti +9
12030	Aura Taþ Zýrhý +0
12031	Aura Taþ Zýrhý +1
12032	Aura Taþ Zýrhý +2
12033	Aura Taþ Zýrhý +3
12034	Aura Taþ Zýrhý +4
12035	Aura Taþ Zýrhý +5
12036	Aura Taþ Zýrhý +6
12037	Aura Taþ Zýrhý +7
12038	Aura Taþ Zýrhý +8
12039	Aura Taþ Zýrhý +9
12040	Ejderha Elbisesi +0
12041	Ejderha Elbisesi +1
12042	Ejderha Elbisesi +2
12043	Ejderha Elbisesi +3
12044	Ejderha Elbisesi +4
12045	Ejderha Elbisesi +5
12046	Ejderha Elbisesi +6
12047	Ejderha Elbisesi +7
12048	Ejderha Elbisesi +8
12049	Ejderha Elbisesi +9
12050	Kyanit Zýrh+0
12051	Kyanit Zýrh+1
12052	Kyanit Zýrh+2
12053	Kyanit Zýrh+3
12054	Kyanit Zýrh+4
12055	Kyanit Zýrh+5
12056	Kyanit Zýrh+6
12057	Kyanit Zýrh+7
12058	Kyanit Zýrh+8
12059	Kyanit Zýrh+9
12060	Kyanit Giysi+0
12061	Kyanit Giysi+1
12062	Kyanit Giysi+2
12063	Kyanit Giysi+3
12064	Kyanit Giysi+4
12065	Kyanit Giysi+5
12066	Kyanit Giysi+6
12067	Kyanit Giysi+7
12068	Kyanit Giysi+8
12069	Kyanit Giysi+9
12070	Kyanit Plaka Zýrhý+0
12071	Kyanit Plaka Zýrhý+1
12072	Kyanit Plaka Zýrhý+2
12073	Kyanit Plaka Zýrhý+3
12074	Kyanit Plaka Zýrhý+4
12075	Kyanit Plaka Zýrhý+5
12076	Kyanit Plaka Zýrhý+6
12077	Kyanit Plaka Zýrhý+7
12078	Kyanit Plaka Zýrhý+8
12079	Kyanit Plaka Zýrhý+9
12080	Kyanit Kýyafet+0
12081	Kyanit Kýyafet+1
12082	Kyanit Kýyafet+2
12083	Kyanit Kýyafet+3
12084	Kyanit Kýyafet+4
12085	Kyanit Kýyafet+5
12086	Kyanit Kýyafet+6
12087	Kyanit Kýyafet+7
12088	Kyanit Kýyafet+8
12089	Kyanit Kýyafet+9
12090	Kyanit Cebe+0
12091	Kyanit Cebe+1
12092	Kyanit Cebe+2
12093	Kyanit Cebe+3
12094	Kyanit Cebe+4
12095	Kyanit Cebe+5
12096	Kyanit Cebe+6
12097	Kyanit Cebe+7
12098	Kyanit Cebe+8
12099	Kyanit Cebe+9
12200	Geleneksel Miðfer+0
12201	Geleneksel Miðfer+1
12202	Geleneksel Miðfer+2
12203	Geleneksel Miðfer+3
12204	Geleneksel Miðfer+4
12205	Geleneksel Miðfer+5
12206	Geleneksel Miðfer+6
12207	Geleneksel Miðfer+7
12208	Geleneksel Miðfer+8
12209	Geleneksel Miðfer+9
12220	Demir Kask+0
12221	Demir Kask+1
12222	Demir Kask+2
12223	Demir Kask+3
12224	Demir Kask+4
12225	Demir Kask+5
12226	Demir Kask+6
12227	Demir Kask+7
12228	Demir Kask+8
12229	Demir Kask+9
12240	Hayalet Maske Baþlýk+0
12241	Hayalet Maske Baþlýk+1
12242	Hayalet Maske Baþlýk+2
12243	Hayalet Maske Baþlýk+3
12244	Hayalet Maske Baþlýk+4
12245	Hayalet Maske Baþlýk+5
12246	Hayalet Maske Baþlýk+6
12247	Hayalet Maske Baþlýk+7
12248	Hayalet Maske Baþlýk+8
12249	Hayalet Maske Baþlýk+9
12260	Korku Maskesi +0
12261	Korku Maskesi +1
12262	Korku Maskesi +2
12263	Korku Maskesi +3
12264	Korku Maskesi +4
12265	Korku Maskesi +5
12266	Korku Maskesi +6
12267	Korku Maskesi +7
12268	Korku Maskesi +8
12269	Korku Maskesi +9
12280	Usta Savaþçý Kaský +0
12281	Usta Savaþçý Kaský +1
12282	Usta Savaþçý Kaský +2
12283	Usta Savaþçý Kaský +3
12284	Usta Savaþçý Kaský +4
12285	Usta Savaþçý Kaský +5
12286	Usta Savaþçý Kaský +6
12287	Usta Savaþçý Kaský +7
12288	Usta Savaþçý Kaský +8
12289	Usta Savaþçý Kaský +9
12340	Deri Kapþon+0
12341	Deri Kapþon+1
12342	Deri Kapþon+2
12343	Deri Kapþon+3
12344	Deri Kapþon+4
12345	Deri Kapþon+5
12346	Deri Kapþon+6
12347	Deri Kapþon+7
12348	Deri Kapþon+8
12349	Deri Kapþon+9
12360	Zincir Kapþon+0
12361	Zincir Kapþon+1
12362	Zincir Kapþon+2
12363	Zincir Kapþon+3
12364	Zincir Kapþon+4
12365	Zincir Kapþon+5
12366	Zincir Kapþon+6
12367	Zincir Kapþon+7
12368	Zincir Kapþon+8
12369	Zincir Kapþon+9
12380	Çelik Kapþon+0
12381	Çelik Kapþon+1
12382	Çelik Kapþon+2
12383	Çelik Kapþon+3
12384	Çelik Kapþon+4
12385	Çelik Kapþon+5
12386	Çelik Kapþon+6
12387	Çelik Kapþon+7
12388	Çelik Kapþon+8
12389	Çelik Kapþon+9
12390	Ork Kapþonu +0
12391	Ork Kapþonu +1
12392	Ork Kapþonu +2
12393	Ork Kapþonu +3
12394	Ork Kapþonu +4
12395	Ork Kapþonu +5
12396	Ork Kapþonu +6
12397	Ork Kapþonu +7
12398	Ork Kapþonu +8
12399	Ork Kapþonu +9
12400	Örümcek Kapþon +0
12401	Örümcek Kapþon +1
12402	Örümcek Kapþon +2
12403	Örümcek Kapþon +3
12404	Örümcek Kapþon +4
12405	Örümcek Kapþon +5
12406	Örümcek Kapþon +6
12407	Örümcek Kapþon +7
12408	Örümcek Kapþon +8
12409	Örümcek Kapþon +9
12480	Kanlý Kask+0
12481	Kanlý Kask+1
12482	Kanlý Kask+2
12483	Kanlý Kask+3
12484	Kanlý Kask+4
12485	Kanlý Kask+5
12486	Kanlý Kask+6
12487	Kanlý Kask+7
12488	Kanlý Kask+8
12489	Kanlý Kask+9
12500	Alaycý Kask+0
12501	Alaycý Kask+1
12502	Alaycý Kask+2
12503	Alaycý Kask+3
12504	Alaycý Kask+4
12505	Alaycý Kask+5
12506	Alaycý Kask+6
12507	Alaycý Kask+7
12508	Alaycý Kask+8
12509	Alaycý Kask+9
12520	Kale Kask+0
12521	Kale Kask+1
12522	Kale Kask+2
12523	Kale Kask+3
12524	Kale Kask+4
12525	Kale Kask+5
12526	Kale Kask+6
12527	Kale Kask+7
12528	Kale Kask+8
12529	Kale Kask+9
12530	Boynuzlu Kask +0
12531	Boynuzlu Kask +1
12532	Boynuzlu Kask +2
12533	Boynuzlu Kask +3
12534	Boynuzlu Kask +4
12535	Boynuzlu Kask +5
12536	Boynuzlu Kask +6
12537	Boynuzlu Kask +7
12538	Boynuzlu Kask +8
12539	Boynuzlu Kask +9
12540	Büyülü Kask +0
12541	Büyülü Kask +1
12542	Büyülü Kask +2
12543	Büyülü Kask +3
12544	Büyülü Kask +4
12545	Büyülü Kask +5
12546	Büyülü Kask +6
12547	Büyülü Kask +7
12548	Büyülü Kask +8
12549	Büyülü Kask +9
12620	Keþiþ Þapkasý+0
12621	Keþiþ Þapkasý+1
12622	Keþiþ Þapkasý+2
12623	Keþiþ Þapkasý+3
12624	Keþiþ Þapkasý+4
12625	Keþiþ Þapkasý+5
12626	Keþiþ Þapkasý+6
12627	Keþiþ Þapkasý+7
12628	Keþiþ Þapkasý+8
12629	Keþiþ Þapkasý+9
12640	Anka Þapkasý+0
12641	Anka Þapkasý+1
12642	Anka Þapkasý+2
12643	Anka Þapkasý+3
12644	Anka Þapkasý+4
12645	Anka Þapkasý+5
12646	Anka Þapkasý+6
12647	Anka Þapkasý+7
12648	Anka Þapkasý+8
12649	Anka Þapkasý+9
12660	Günýþýðý Þapka+0
12661	Günýþýðý Þapka+1
12662	Günýþýðý Þapka+2
12663	Günýþýðý Þapka+3
12664	Günýþýðý Þapka+4
12665	Günýþýðý Þapka+5
12666	Günýþýðý Þapka+6
12667	Günýþýðý Þapka+7
12668	Günýþýðý Þapka+8
12669	Günýþýðý Þapka+9
12670	Kardinal Þapkasý +0
12671	Kardinal Þapkasý +1
12672	Kardinal Þapkasý +2
12673	Kardinal Þapkasý +3
12674	Kardinal Þapkasý +4
12675	Kardinal Þapkasý +5
12676	Kardinal Þapkasý +6
12677	Kardinal Þapkasý +7
12678	Kardinal Þapkasý +8
12679	Kardinal Þapkasý +9
12680	Ruh Yongasý Þapkasý +0
12681	Ruh Yongasý Þapkasý +1
12682	Ruh Yongasý Þapkasý +2
12683	Ruh Yongasý Þapkasý +3
12684	Ruh Yongasý Þapkasý +4
12685	Ruh Yongasý Þapkasý +5
12686	Ruh Yongasý Þapkasý +6
12687	Ruh Yongasý Þapkasý +7
12688	Ruh Yongasý Þapkasý +8
12689	Ruh Yongasý Þapkasý +9
12690	Ejderha Çeliði Kaský +0
12691	Ejderha Çeliði Kaský +1
12692	Ejderha Çeliði Kaský +2
12693	Ejderha Çeliði Kaský +3
12694	Ejderha Çeliði Kaský +4
12695	Ejderha Çeliði Kaský +5
12696	Ejderha Çeliði Kaský +6
12697	Ejderha Çeliði Kaský +7
12698	Ejderha Çeliði Kaský +8
12699	Ejderha Çeliði Kaský +9
12700	Ejderha Kapüþonu +0
12701	Ejderha Kapüþonu +1
12702	Ejderha Kapüþonu +2
12703	Ejderha Kapüþonu +3
12704	Ejderha Kapüþonu +4
12705	Ejderha Kapüþonu +5
12706	Ejderha Kapüþonu +6
12707	Ejderha Kapüþonu +7
12708	Ejderha Kapüþonu +8
12709	Ejderha Kapüþonu +9
12710	Ejderha Zýrhý Kaský +0
12711	Ejderha Zýrhý Kaský +1
12712	Ejderha Zýrhý Kaský +2
12713	Ejderha Zýrhý Kaský +3
12714	Ejderha Zýrhý Kaský +4
12715	Ejderha Zýrhý Kaský +5
12716	Ejderha Zýrhý Kaský +6
12717	Ejderha Zýrhý Kaský +7
12718	Ejderha Zýrhý Kaský +8
12719	Ejderha Zýrhý Kaský +9
12720	Ejderha Þapkasý +0
12721	Ejderha Þapkasý +1
12722	Ejderha Þapkasý +2
12723	Ejderha Þapkasý +3
12724	Ejderha Þapkasý +4
12725	Ejderha Þapkasý +5
12726	Ejderha Þapkasý +6
12727	Ejderha Þapkasý +7
12728	Ejderha Þapkasý +8
12729	Ejderha Þapkasý +9
12730	Dragon Çelik Baþlýk+0
12731	Dragon Çelik Baþlýk+1
12732	Dragon Çelik Baþlýk+2
12733	Dragon Çelik Baþlýk+3
12734	Dragon Çelik Baþlýk+4
12735	Dragon Çelik Baþlýk+5
12736	Dragon Çelik Baþlýk+6
12737	Dragon Çelik Baþlýk+7
12738	Dragon Çelik Baþlýk+8
12739	Dragon Çelik Baþlýk+9
12740	Dragon Kapüþonu+0
12741	Dragon Kapüþonu+1
12742	Dragon Kapüþonu+2
12743	Dragon Kapüþonu+3
12744	Dragon Kapüþonu+4
12745	Dragon Kapüþonu+5
12746	Dragon Kapüþonu+6
12747	Dragon Kapüþonu+7
12748	Dragon Kapüþonu+8
12749	Dragon Kapüþonu+9
12750	Dragon Zýrhlý Baþlýk+0
12751	Dragon Zýrhlý Baþlýk+1
12752	Dragon Zýrhlý Baþlýk+2
12753	Dragon Zýrhlý Baþlýk+3
12754	Dragon Zýrhlý Baþlýk+4
12755	Dragon Zýrhlý Baþlýk+5
12756	Dragon Zýrhlý Baþlýk+6
12757	Dragon Zýrhlý Baþlýk+7
12758	Dragon Zýrhlý Baþlýk+8
12759	Dragon Zýrhlý Baþlýk+9
12760	Dragon Þapkasý+0
12761	Dragon Þapkasý+1
12762	Dragon Þapkasý+2
12763	Dragon Þapkasý+3
12764	Dragon Þapkasý+4
12765	Dragon Þapkasý+5
12766	Dragon Þapkasý+6
12767	Dragon Þapkasý+7
12768	Dragon Þapkasý+8
12769	Dragon Þapkasý+9
12770	Dragon Boynuz Þapka+0
12771	Dragon Boynuz Þapka+1
12772	Dragon Boynuz Þapka+2
12773	Dragon Boynuz Þapka+3
12774	Dragon Boynuz Þapka+4
12775	Dragon Boynuz Þapka+5
12776	Dragon Boynuz Þapka+6
12777	Dragon Boynuz Þapka+7
12778	Dragon Boynuz Þapka+8
12779	Dragon Boynuz Þapka+9
12780	Kara ejderha kaský+0
12781	Kara ejderha kaský+1
12782	Kara ejderha kaský+2
12783	Kara ejderha kaský+3
12784	Kara ejderha kaský+4
12785	Kara ejderha kaský+5
12786	Kara ejderha kaský+6
12787	Kara ejderha kaský+7
12788	Kara ejderha kaský+8
12789	Kara ejderha kaský+9
12790	Kara ejderha kaský+10
12791	Kara ejderha kaský+11
12792	Kara ejderha kaský+12
12793	Kara ejderha kaský+13
12794	Kara ejderha kaský+14
12795	Kara ejderha kaský+15
12800	Rüzgar ejderha. kaský+0
12801	Rüzgar ejderha. kaský+1
12802	Rüzgar ejderha. kaský+2
12803	Rüzgar ejderha. kaský+3
12804	Rüzgar ejderha. kaský+4
12805	Rüzgar ejderha. kaský+5
12806	Rüzgar ejderha. kaský+6
12807	Rüzgar ejderha. kaský+7
12808	Rüzgar ejderha. kaský+8
12809	Rüzgar ejderha. kaský+9
12810	Rüzgar ejderha. kaský+10
12811	Rüzgar ejderha. kaský+11
12812	Rüzgar ejderha. kaský+12
12813	Rüzgar ejderha. kaský+13
12814	Rüzgar ejderha. kaský+14
12815	Rüzgar ejderha. kaský+15
12820	Büyü ejderhasý kaský+0
12821	Büyü ejderhasý kaský+1
12822	Büyü ejderhasý kaský+2
12823	Büyü ejderhasý kaský+3
12824	Büyü ejderhasý kaský+4
12825	Büyü ejderhasý kaský+5
12826	Büyü ejderhasý kaský+6
12827	Büyü ejderhasý kaský+7
12828	Büyü ejderhasý kaský+8
12829	Büyü ejderhasý kaský+9
12830	Büyü ejderhasý kaský+10
12831	Büyü ejderhasý kaský+11
12832	Büyü ejderhasý kaský+12
12833	Büyü ejderhasý kaský+13
12834	Büyü ejderhasý kaský+14
12835	Büyü ejderhasý kaský+15
12840	Tanrýlar ejder. kaský+0
12841	Tanrýlar ejder. kaský+1
12842	Tanrýlar ejder. kaský+2
12843	Tanrýlar ejder. kaský+3
12844	Tanrýlar ejder. kaský+4
12845	Tanrýlar ejder. kaský+5
12846	Tanrýlar ejder. kaský+6
12847	Tanrýlar ejder. kaský+7
12848	Tanrýlar ejder. kaský+8
12849	Tanrýlar ejder. kaský+9
12850	Tanrýlar ejder. kaský+10
12851	Tanrýlar ejder. kaský+11
12852	Tanrýlar ejder. kaský+12
12853	Tanrýlar ejder. kaský+13
12854	Tanrýlar ejder. kaský+14
12855	Tanrýlar ejder. kaský+15
12860	Gök ejderhasý kaský+0
12861	Gök ejderhasý kaský+1
12862	Gök ejderhasý kaský+2
12863	Gök ejderhasý kaský+3
12864	Gök ejderhasý kaský+4
12865	Gök ejderhasý kaský+5
12866	Gök ejderhasý kaský+6
12867	Gök ejderhasý kaský+7
12868	Gök ejderhasý kaský+8
12869	Gök ejderhasý kaský+9
12870	Gök ejderhasý kaský+10
12871	Gök ejderhasý kaský+11
12872	Gök ejderhasý kaský+12
12873	Gök ejderhasý kaský+13
12874	Gök ejderhasý kaský+14
12875	Gök ejderhasý kaský+15
13000	Savaþ Kalkaný+0
13001	Savaþ Kalkaný+1
13002	Savaþ Kalkaný+2
13003	Savaþ Kalkaný+3
13004	Savaþ Kalkaný+4
13005	Savaþ Kalkaný+5
13006	Savaþ Kalkaný+6
13007	Savaþ Kalkaný+7
13008	Savaþ Kalkaný+8
13009	Savaþ Kalkaný+9
13020	Beþgen Kalkan+0
13021	Beþgen Kalkan+1
13022	Beþgen Kalkan+2
13023	Beþgen Kalkan+3
13024	Beþgen Kalkan+4
13025	Beþgen Kalkan+5
13026	Beþgen Kalkan+6
13027	Beþgen Kalkan+7
13028	Beþgen Kalkan+8
13029	Beþgen Kalkan+9
13040	Siyah Yuvarlak Kalkan+0
13041	Siyah Yuvarlak Kalkan+1
13042	Siyah Yuvarlak Kalkan+2
13043	Siyah Yuvarlak Kalkan+3
13044	Siyah Yuvarlak Kalkan+4
13045	Siyah Yuvarlak Kalkan+5
13046	Siyah Yuvarlak Kalkan+6
13047	Siyah Yuvarlak Kalkan+7
13048	Siyah Yuvarlak Kalkan+8
13049	Siyah Yuvarlak Kalkan+9
13060	Þahin Kalkaný+0
13061	Þahin Kalkaný+1
13062	Þahin Kalkaný+2
13063	Þahin Kalkaný+3
13064	Þahin Kalkaný+4
13065	Þahin Kalkaný+5
13066	Þahin Kalkaný+6
13067	Þahin Kalkaný+7
13068	Þahin Kalkaný+8
13069	Þahin Kalkaný+9
13080	Kaplan Kalkaný+0
13081	Kaplan Kalkaný+1
13082	Kaplan Kalkaný+2
13083	Kaplan Kalkaný+3
13084	Kaplan Kalkaný+4
13085	Kaplan Kalkaný+5
13086	Kaplan Kalkaný+6
13087	Kaplan Kalkaný+7
13088	Kaplan Kalkaný+8
13089	Kaplan Kalkaný+9
13100	Aslan Aðzý Kalkan+0
